ELEMENT,DISTRICTE,BARRI,CODI_BARRI,ANY_ALTA,MES_ALTA_NOM,RECOMPTE,POBLACIO_HOMES,POBLACIO_DONES,POBLACIO_TOTAL,SUPERFICIE_TERRITORI,SUPERFICIE_RESIDENCIAL,TEMPERATURA,PRECIPITACIONS
Recollida paper cartró/vidre/reciclables,Nou Barris,Can Peguera,47,2024,Agost,2,1039,1141,2180,11.9,6.163,26.9,17.6
Recollida paper cartró/vidre/reciclables,Nou Barris,Can Peguera,47,2024,Juliol,1,1039,1141,2180,11.9,6.163,25.8,33.4
Recollida paper cartró/vidre/reciclables,Nou Barris,Can Peguera,47,2024,Maig,2,1039,1141,2180,11.9,6.163,18.2,29.6
Recollida paper cartró/vidre/reciclables,Nou Barris,Can Peguera,47,2024,Novembre,2,1039,1141,2180,11.9,6.163,14.8,54.3
Recollida paper cartró/vidre/reciclables,Nou Barris,Canyelles,49,2023,Abril,1,3198,3588,6786,79.0,10.965,16.1,36.0
Recollida paper cartró/vidre/reciclables,Nou Barris,Canyelles,49,2023,Desembre,2,3198,3588,6786,79.0,10.965,12.1,2.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Canyelles,49,2023,Febrer,2,3198,3588,6786,79.0,10.965,10.3,40.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Canyelles,49,2023,Gener,12,3198,3588,6786,79.0,10.965,9.2,8.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Canyelles,49,2023,Març,1,3198,3588,6786,79.0,10.965,14.1,1.0
Recollida paper cartró/vidre/reciclables,Nou Barris,Canyelles,49,2023,Octubre,1,3198,3588,6786,79.0,10.965,20.2,29.2
Recollida paper cartró/vidre/reciclables,Nou Barris,Canyelles,49,2023,Setembre,1,3198,3588,6786,79.0,10.965,23.2,50.4
Recollida paper cartró/vidre/reciclables,Nou Barris,Canyelles,49,2024,Maig,3,3194,3603,6797,79.0,10.965,18.2,29.6
Recollida paper cartró/vidre/reciclables,Nou Barris,Ciutat Meridiana,55,2023,Desembre,3,5316,5541,10857,37.7,15.14,12.1,2.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Ciutat Meridiana,55,2023,Febrer,2,5316,5541,10857,37.7,15.14,10.3,40.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Ciutat Meridiana,55,2023,Gener,6,5316,5541,10857,37.7,15.14,9.2,8.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Ciutat Meridiana,55,2023,Juliol,4,5316,5541,10857,37.7,15.14,25.5,6.2
Recollida paper cartró/vidre/reciclables,Nou Barris,Ciutat Meridiana,55,2023,Juny,2,5316,5541,10857,37.7,15.14,23.4,39.8
Recollida paper cartró/vidre/reciclables,Nou Barris,Ciutat Meridiana,55,2023,Març,4,5316,5541,10857,37.7,15.14,14.1,1.0
Recollida paper cartró/vidre/reciclables,Nou Barris,Ciutat Meridiana,55,2023,Setembre,1,5316,5541,10857,37.7,15.14,23.2,50.4
Recollida paper cartró/vidre/reciclables,Nou Barris,Ciutat Meridiana,55,2024,Abril,1,5422,5668,11090,37.7,15.14,15.0,94.5
Recollida paper cartró/vidre/reciclables,Nou Barris,Ciutat Meridiana,55,2024,Febrer,1,5422,5668,11090,37.7,15.14,13.4,27.8
Recollida paper cartró/vidre/reciclables,Nou Barris,Ciutat Meridiana,55,2024,Juny,4,5422,5668,11090,37.7,15.14,21.3,74.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Ciutat Meridiana,55,2024,Novembre,1,5422,5668,11090,37.7,15.14,14.8,54.3
Recollida paper cartró/vidre/reciclables,Nou Barris,Ciutat Meridiana,55,2024,Setembre,1,5422,5668,11090,37.7,15.14,20.8,70.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2023,Abril,5,13762,15216,28978,83.7,35.723,16.1,36.0
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2023,Agost,9,13762,15216,28978,83.7,35.723,26.0,44.6
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2023,Desembre,4,13762,15216,28978,83.7,35.723,12.1,2.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2023,Febrer,5,13762,15216,28978,83.7,35.723,10.3,40.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2023,Gener,10,13762,15216,28978,83.7,35.723,9.2,8.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2023,Juliol,11,13762,15216,28978,83.7,35.723,25.5,6.2
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2023,Juny,14,13762,15216,28978,83.7,35.723,23.4,39.8
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2023,Maig,5,13762,15216,28978,83.7,35.723,18.1,46.5
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2023,Març,2,13762,15216,28978,83.7,35.723,14.1,1.0
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2023,Novembre,3,13762,15216,28978,83.7,35.723,14.8,3.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2023,Octubre,3,13762,15216,28978,83.7,35.723,20.2,29.2
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2024,Abril,1,15076,16253,31329,83.7,35.723,15.0,94.5
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2024,Agost,9,15076,16253,31329,83.7,35.723,26.9,17.6
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2024,Desembre,2,15076,16253,31329,83.7,35.723,10.4,38.4
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2024,Febrer,1,15076,16253,31329,83.7,35.723,13.4,27.8
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2024,Gener,3,15076,16253,31329,83.7,35.723,11.1,26.8
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2024,Juliol,8,15076,16253,31329,83.7,35.723,25.8,33.4
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2024,Juny,9,15076,16253,31329,83.7,35.723,21.3,74.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2024,Maig,1,15076,16253,31329,83.7,35.723,18.2,29.6
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2024,Març,2,15076,16253,31329,83.7,35.723,13.1,87.9
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2024,Novembre,2,15076,16253,31329,83.7,35.723,14.8,54.3
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2024,Octubre,6,15076,16253,31329,83.7,35.723,18.2,118.5
Recollida paper cartró/vidre/reciclables,Nou Barris,Porta,45,2024,Setembre,7,15076,16253,31329,83.7,35.723,20.8,70.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Torre Baró,54,2023,Agost,2,1449,1490,2939,174.2,21.183,26.0,44.6
Recollida paper cartró/vidre/reciclables,Nou Barris,Torre Baró,54,2023,Gener,1,1449,1490,2939,174.2,21.183,9.2,8.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Torre Baró,54,2023,Juliol,1,1449,1490,2939,174.2,21.183,25.5,6.2
Recollida paper cartró/vidre/reciclables,Nou Barris,Torre Baró,54,2023,Setembre,1,1449,1490,2939,174.2,21.183,23.2,50.4
Recollida paper cartró/vidre/reciclables,Nou Barris,Torre Baró,54,2024,Agost,1,1542,1577,3119,174.2,21.183,26.9,17.6
Recollida paper cartró/vidre/reciclables,Nou Barris,Torre Baró,54,2024,Febrer,1,1542,1577,3119,174.2,21.183,13.4,27.8
Recollida paper cartró/vidre/reciclables,Nou Barris,Torre Baró,54,2024,Gener,2,1542,1577,3119,174.2,21.183,11.1,26.8
Recollida paper cartró/vidre/reciclables,Nou Barris,Torre Baró,54,2024,Setembre,4,1542,1577,3119,174.2,21.183,20.8,70.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Vallbona,56,2023,Agost,2,708,713,1421,61.4,6.858,26.0,44.6
Recollida paper cartró/vidre/reciclables,Nou Barris,Vallbona,56,2023,Febrer,2,708,713,1421,61.4,6.858,10.3,40.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Vallbona,56,2023,Juny,1,708,713,1421,61.4,6.858,23.4,39.8
Recollida paper cartró/vidre/reciclables,Nou Barris,Vallbona,56,2023,Maig,1,708,713,1421,61.4,6.858,18.1,46.5
Recollida paper cartró/vidre/reciclables,Nou Barris,Vallbona,56,2023,Octubre,2,708,713,1421,61.4,6.858,20.2,29.2
Recollida paper cartró/vidre/reciclables,Nou Barris,Vallbona,56,2024,Desembre,1,707,730,1437,61.4,6.858,10.4,38.4
Recollida paper cartró/vidre/reciclables,Nou Barris,Vallbona,56,2024,Juny,2,707,730,1437,61.4,6.858,21.3,74.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Vallbona,56,2024,Setembre,1,707,730,1437,61.4,6.858,20.8,70.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2023,Agost,4,5909,6865,12774,23.7,14.237,26.0,44.6
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2023,Desembre,1,5909,6865,12774,23.7,14.237,12.1,2.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2023,Febrer,7,5909,6865,12774,23.7,14.237,10.3,40.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2023,Gener,2,5909,6865,12774,23.7,14.237,9.2,8.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2023,Juliol,14,5909,6865,12774,23.7,14.237,25.5,6.2
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2023,Juny,13,5909,6865,12774,23.7,14.237,23.4,39.8
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2023,Maig,5,5909,6865,12774,23.7,14.237,18.1,46.5
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2023,Març,2,5909,6865,12774,23.7,14.237,14.1,1.0
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2023,Novembre,7,5909,6865,12774,23.7,14.237,14.8,3.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2023,Octubre,1,5909,6865,12774,23.7,14.237,20.2,29.2
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2023,Setembre,3,5909,6865,12774,23.7,14.237,23.2,50.4
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2024,Abril,1,6091,7103,13194,23.7,14.237,15.0,94.5
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2024,Agost,3,6091,7103,13194,23.7,14.237,26.9,17.6
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2024,Gener,4,6091,7103,13194,23.7,14.237,11.1,26.8
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2024,Juliol,4,6091,7103,13194,23.7,14.237,25.8,33.4
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2024,Juny,4,6091,7103,13194,23.7,14.237,21.3,74.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2024,Març,1,6091,7103,13194,23.7,14.237,13.1,87.9
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2024,Novembre,1,6091,7103,13194,23.7,14.237,14.8,54.3
Recollida paper cartró/vidre/reciclables,Nou Barris,Verdun,51,2024,Setembre,1,6091,7103,13194,23.7,14.237,20.8,70.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2023,Abril,7,11912,14007,25919,56.4,29.322,16.1,36.0
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2023,Agost,7,11912,14007,25919,56.4,29.322,26.0,44.6
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2023,Desembre,8,11912,14007,25919,56.4,29.322,12.1,2.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2023,Febrer,5,11912,14007,25919,56.4,29.322,10.3,40.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2023,Gener,17,11912,14007,25919,56.4,29.322,9.2,8.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2023,Juliol,15,11912,14007,25919,56.4,29.322,25.5,6.2
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2023,Juny,28,11912,14007,25919,56.4,29.322,23.4,39.8
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2023,Maig,9,11912,14007,25919,56.4,29.322,18.1,46.5
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2023,Març,8,11912,14007,25919,56.4,29.322,14.1,1.0
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2023,Novembre,7,11912,14007,25919,56.4,29.322,14.8,3.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2023,Octubre,3,11912,14007,25919,56.4,29.322,20.2,29.2
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2023,Setembre,7,11912,14007,25919,56.4,29.322,23.2,50.4
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2024,Abril,7,12071,14222,26293,56.4,29.322,15.0,94.5
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2024,Agost,9,12071,14222,26293,56.4,29.322,26.9,17.6
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2024,Desembre,5,12071,14222,26293,56.4,29.322,10.4,38.4
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2024,Febrer,3,12071,14222,26293,56.4,29.322,13.4,27.8
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2024,Gener,5,12071,14222,26293,56.4,29.322,11.1,26.8
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2024,Juliol,7,12071,14222,26293,56.4,29.322,25.8,33.4
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2024,Juny,5,12071,14222,26293,56.4,29.322,21.3,74.7
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2024,Maig,13,12071,14222,26293,56.4,29.322,18.2,29.6
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2024,Març,7,12071,14222,26293,56.4,29.322,13.1,87.9
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2024,Novembre,5,12071,14222,26293,56.4,29.322,14.8,54.3
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2024,Octubre,1,12071,14222,26293,56.4,29.322,18.2,118.5
Recollida paper cartró/vidre/reciclables,Nou Barris,Vilapicina i la Torre Llobeta,44,2024,Setembre,3,12071,14222,26293,56.4,29.322,20.8,70.7
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2023,Agost,6,7612,8683,16295,35.4,13.3,26.0,44.6
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2023,Febrer,6,7612,8683,16295,35.4,13.3,10.3,40.7
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2023,Gener,4,7612,8683,16295,35.4,13.3,9.2,8.7
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2023,Juliol,22,7612,8683,16295,35.4,13.3,25.5,6.2
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2023,Juny,7,7612,8683,16295,35.4,13.3,23.4,39.8
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2023,Maig,3,7612,8683,16295,35.4,13.3,18.1,46.5
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2023,Març,5,7612,8683,16295,35.4,13.3,14.1,1.0
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2023,Novembre,1,7612,8683,16295,35.4,13.3,14.8,3.7
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2023,Setembre,7,7612,8683,16295,35.4,13.3,23.2,50.4
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2024,Agost,5,7872,8948,16820,35.4,13.3,26.9,17.6
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2024,Gener,3,7872,8948,16820,35.4,13.3,11.1,26.8
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2024,Juliol,9,7872,8948,16820,35.4,13.3,25.8,33.4
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2024,Juny,6,7872,8948,16820,35.4,13.3,21.3,74.7
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2024,Novembre,6,7872,8948,16820,35.4,13.3,14.8,54.3
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2024,Octubre,10,7872,8948,16820,35.4,13.3,18.2,118.5
Recollida paper cartró/vidre/reciclables,Nou Barris,el Turó de la Peira,46,2024,Setembre,11,7872,8948,16820,35.4,13.3,20.8,70.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2023,Agost,1,7062,8203,15265,61.2,22.05,26.0,44.6
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2023,Desembre,2,7062,8203,15265,61.2,22.05,12.1,2.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2023,Febrer,1,7062,8203,15265,61.2,22.05,10.3,40.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2023,Gener,8,7062,8203,15265,61.2,22.05,9.2,8.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2023,Juliol,1,7062,8203,15265,61.2,22.05,25.5,6.2
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2023,Juny,4,7062,8203,15265,61.2,22.05,23.4,39.8
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2023,Maig,2,7062,8203,15265,61.2,22.05,18.1,46.5
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2023,Març,2,7062,8203,15265,61.2,22.05,14.1,1.0
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2023,Novembre,5,7062,8203,15265,61.2,22.05,14.8,3.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2023,Octubre,2,7062,8203,15265,61.2,22.05,20.2,29.2
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2024,Abril,1,7123,8250,15373,61.2,22.05,15.0,94.5
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2024,Agost,4,7123,8250,15373,61.2,22.05,26.9,17.6
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2024,Desembre,1,7123,8250,15373,61.2,22.05,10.4,38.4
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2024,Febrer,3,7123,8250,15373,61.2,22.05,13.4,27.8
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2024,Gener,3,7123,8250,15373,61.2,22.05,11.1,26.8
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2024,Juliol,5,7123,8250,15373,61.2,22.05,25.8,33.4
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2024,Juny,11,7123,8250,15373,61.2,22.05,21.3,74.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2024,Maig,8,7123,8250,15373,61.2,22.05,18.2,29.6
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2024,Novembre,5,7123,8250,15373,61.2,22.05,14.8,54.3
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2024,Octubre,7,7123,8250,15373,61.2,22.05,18.2,118.5
Recollida paper cartró/vidre/reciclables,Nou Barris,la Guineueta,48,2024,Setembre,9,7123,8250,15373,61.2,22.05,20.8,70.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2023,Abril,3,12479,14185,26664,59.1,27.068,16.1,36.0
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2023,Agost,20,12479,14185,26664,59.1,27.068,26.0,44.6
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2023,Desembre,6,12479,14185,26664,59.1,27.068,12.1,2.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2023,Febrer,4,12479,14185,26664,59.1,27.068,10.3,40.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2023,Gener,24,12479,14185,26664,59.1,27.068,9.2,8.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2023,Juliol,18,12479,14185,26664,59.1,27.068,25.5,6.2
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2023,Juny,18,12479,14185,26664,59.1,27.068,23.4,39.8
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2023,Maig,5,12479,14185,26664,59.1,27.068,18.1,46.5
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2023,Març,3,12479,14185,26664,59.1,27.068,14.1,1.0
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2023,Novembre,2,12479,14185,26664,59.1,27.068,14.8,3.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2023,Octubre,3,12479,14185,26664,59.1,27.068,20.2,29.2
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2023,Setembre,3,12479,14185,26664,59.1,27.068,23.2,50.4
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2024,Abril,3,12779,14512,27291,59.1,27.068,15.0,94.5
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2024,Agost,10,12779,14512,27291,59.1,27.068,26.9,17.6
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2024,Desembre,1,12779,14512,27291,59.1,27.068,10.4,38.4
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2024,Febrer,1,12779,14512,27291,59.1,27.068,13.4,27.8
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2024,Gener,2,12779,14512,27291,59.1,27.068,11.1,26.8
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2024,Juliol,17,12779,14512,27291,59.1,27.068,25.8,33.4
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2024,Juny,2,12779,14512,27291,59.1,27.068,21.3,74.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2024,Març,1,12779,14512,27291,59.1,27.068,13.1,87.9
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2024,Novembre,2,12779,14512,27291,59.1,27.068,14.8,54.3
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2024,Octubre,15,12779,14512,27291,59.1,27.068,18.2,118.5
Recollida paper cartró/vidre/reciclables,Nou Barris,la Prosperitat,52,2024,Setembre,11,12779,14512,27291,59.1,27.068,20.8,70.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Trinitat Nova,53,2023,Agost,2,3639,3985,7624,57.7,12.567,26.0,44.6
Recollida paper cartró/vidre/reciclables,Nou Barris,la Trinitat Nova,53,2023,Desembre,1,3639,3985,7624,57.7,12.567,12.1,2.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Trinitat Nova,53,2023,Febrer,2,3639,3985,7624,57.7,12.567,10.3,40.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Trinitat Nova,53,2023,Gener,3,3639,3985,7624,57.7,12.567,9.2,8.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Trinitat Nova,53,2023,Maig,2,3639,3985,7624,57.7,12.567,18.1,46.5
Recollida paper cartró/vidre/reciclables,Nou Barris,la Trinitat Nova,53,2023,Març,1,3639,3985,7624,57.7,12.567,14.1,1.0
Recollida paper cartró/vidre/reciclables,Nou Barris,la Trinitat Nova,53,2023,Novembre,2,3639,3985,7624,57.7,12.567,14.8,3.7
Recollida paper cartró/vidre/reciclables,Nou Barris,la Trinitat Nova,53,2023,Setembre,3,3639,3985,7624,57.7,12.567,23.2,50.4
Recollida paper cartró/vidre/reciclables,Nou Barris,la Trinitat Nova,53,2024,Juliol,2,3689,4037,7726,57.7,12.567,25.8,33.4
Recollida paper cartró/vidre/reciclables,Nou Barris,la Trinitat Nova,53,2024,Maig,1,3689,4037,7726,57.7,12.567,18.2,29.6
Recollida paper cartró/vidre/reciclables,Nou Barris,la Trinitat Nova,53,2024,Octubre,1,3689,4037,7726,57.7,12.567,18.2,118.5
Recollida paper cartró/vidre/reciclables,Nou Barris,les Roquetes,50,2023,Agost,5,7956,8567,16523,64.3,18.248,26.0,44.6
Recollida paper cartró/vidre/reciclables,Nou Barris,les Roquetes,50,2023,Desembre,5,7956,8567,16523,64.3,18.248,12.1,2.7
Recollida paper cartró/vidre/reciclables,Nou Barris,les Roquetes,50,2023,Gener,7,7956,8567,16523,64.3,18.248,9.2,8.7
Recollida paper cartró/vidre/reciclables,Nou Barris,les Roquetes,50,2023,Juliol,2,7956,8567,16523,64.3,18.248,25.5,6.2
Recollida paper cartró/vidre/reciclables,Nou Barris,les Roquetes,50,2023,Juny,2,7956,8567,16523,64.3,18.248,23.4,39.8
Recollida paper cartró/vidre/reciclables,Nou Barris,les Roquetes,50,2023,Maig,2,7956,8567,16523,64.3,18.248,18.1,46.5
Recollida paper cartró/vidre/reciclables,Nou Barris,les Roquetes,50,2023,Març,1,7956,8567,16523,64.3,18.248,14.1,1.0
Recollida paper cartró/vidre/reciclables,Nou Barris,les Roquetes,50,2023,Setembre,2,7956,8567,16523,64.3,18.248,23.2,50.4
Recollida paper cartró/vidre/reciclables,Nou Barris,les Roquetes,50,2024,Agost,5,8147,8794,16941,64.3,18.248,26.9,17.6
Recollida paper cartró/vidre/reciclables,Nou Barris,les Roquetes,50,2024,Maig,2,8147,8794,16941,64.3,18.248,18.2,29.6
Recollida paper cartró/vidre/reciclables,Nou Barris,les Roquetes,50,2024,Març,1,8147,8794,16941,64.3,18.248,13.1,87.9
Recollida paper cartró/vidre/reciclables,Nou Barris,les Roquetes,50,2024,Novembre,2,8147,8794,16941,64.3,18.248,14.8,54.3
Recollida paper cartró/vidre/reciclables,Nou Barris,les Roquetes,50,2024,Octubre,3,8147,8794,16941,64.3,18.248,18.2,118.5
Recollida paper cartró/vidre/reciclables,Nou Barris,les Roquetes,50,2024,Setembre,2,8147,8794,16941,64.3,18.248,20.8,70.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,Baró de Viver,58,2023,Febrer,1,1262,1320,2582,23.0,3.935,10.3,40.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,Baró de Viver,58,2023,Març,1,1262,1320,2582,23.0,3.935,14.1,1.0
Recollida paper cartró/vidre/reciclables,Sant Andreu,Baró de Viver,58,2024,Setembre,1,1268,1344,2612,23.0,3.935,20.8,70.7
Recollida paper cartró/vidre/reciclables,Sant Andreu,Navas,63,2023,Abril,10,10342,11722,22064,42.4,22.455,16.1,36.0
